Resolver	Tranco_num	Malicious_num	Malicious_same	Malicious_diff_rcode	Malicious_diff_a_pdns	Malicious_diff_a_private	Malicious_diff_a_self_sinkhole
146.4.34.202	48	4973	2347	1225	1401	2	1	0	
145.255.73.89	48	4975	3460	1396	119	0	14	0	
145.255.65.196	49	4970	3440	1393	137	0	14	0	
147.219.181.198	49	4973	3288	1143	542	522	15	0	
145.255.65.195	47	4982	3472	1400	110	0	14	0	
145.255.72.252	48	4986	3474	1392	120	0	14	0	
147.0.232.230	48	4970	3291	1138	541	524	12	0	
145.255.74.195	48	4978	3455	1389	134	0	13	0	
146.4.78.49	48	4980	2322	1262	1396	1	1	0	
145.255.65.142	48	4973	3447	1391	135	0	15	0	
145.255.73.109	47	4945	3441	1379	125	0	12	0	
145.255.73.25	48	4972	3411	1396	165	0	13	0	
145.255.74.224	49	4969	3464	1388	117	0	13	0	
145.255.73.150	49	4959	3456	1390	113	0	12	0	
145.255.64.241	49	4966	3429	1378	159	0	14	0	
146.4.118.65	49	4977	2320	1261	1396	2	1	0	
145.255.73.95	49	4953	3392	1383	178	0	15	0	
145.255.72.194	49	4968	3457	1390	121	0	14	0	
145.255.65.42	47	4964	3453	1378	133	0	14	0	
146.4.71.38	48	4975	2354	1223	1398	2	1	0	
145.255.65.235	47	4976	3450	1377	149	0	14	0	
145.255.74.69	48	4965	3446	1379	140	0	15	0	
145.255.65.232	47	4944	3393	1379	172	0	15	0	
145.255.73.85	49	4955	3401	1382	172	0	15	0	
145.255.65.72	47	4973	3402	1403	168	0	15	0	
146.71.78.4	49	4971	1949	1263	1759	1756	0	0	
145.255.73.57	46	4965	3465	1388	112	0	14	0	
145.255.66.106	47	4970	3413	1390	167	0	12	0	
145.255.73.113	49	4974	3450	1406	118	0	15	0	
145.255.74.203	46	4778	3286	1376	116	0	14	0	
145.255.72.158	47	4894	3394	1361	139	0	12	0	
145.255.74.19	47	4976	3463	1392	121	0	14	0	
145.255.74.201	46	4972	3406	1400	166	0	15	0	
145.255.72.253	48	4975	3474	1388	113	0	13	0	
145.255.73.245	48	4959	3448	1392	119	0	4	0	
145.255.73.94	48	4974	3455	1386	133	0	15	0	
145.255.65.51	46	4965	3410	1402	153	0	13	0	
145.255.64.37	49	4967	3435	1393	139	0	12	0	
145.255.74.93	49	4966	3440	1395	131	0	14	0	
145.255.74.178	48	4978	3481	1385	112	0	15	0	
146.4.57.26	48	4962	2345	1224	1393	2	0	0	
145.255.74.13	46	4930	3394	1384	152	0	15	0	
145.255.73.222	48	4968	3463	1395	110	0	14	0	
145.255.73.96	47	4967	3451	1385	131	0	15	0	
145.255.73.156	48	4971	3477	1397	97	0	12	0	
146.4.30.114	47	4976	2356	1223	1397	2	0	0	
145.255.66.237	47	4965	3392	1385	188	0	13	0	
145.255.74.187	47	4964	3436	1395	133	0	14	0	
145.255.75.25	45	4953	3454	1399	100	0	14	0	
145.255.73.253	47	4948	3449	1377	122	0	13	0	
145.255.72.157	48	4968	3466	1385	117	0	11	0	
146.59.157.181	47	4979	3173	1443	363	0	0	0	
145.255.72.184	48	4968	3465	1390	113	0	12	0	
146.4.63.9	49	4975	2318	1261	1396	1	0	0	
146.4.41.126	49	4977	2357	1222	1398	2	1	0	
146.4.112.131	49	4980	2394	1210	1376	2	1	0	
146.4.12.149	48	4982	2309	1261	1412	2	0	0	
145.255.74.17	48	4977	3447	1409	121	0	13	0	
145.255.74.194	45	4766	3268	1385	113	0	15	0	
146.4.57.77	48	4977	2317	1261	1399	2	1	0	
146.4.123.173	48	4981	2308	1261	1412	1	0	0	
145.255.73.40	48	4970	3397	1400	173	0	13	0	
148.81.225.1	47	4849	383	1376	3090	0	0	0	
145.255.73.138	48	4918	3364	1373	181	0	13	0	
145.255.73.121	48	4971	3404	1388	179	0	14	0	
145.255.73.208	47	4967	3449	1393	125	0	15	0	
145.255.74.80	48	4976	3462	1395	119	0	14	0	
145.255.73.205	48	4972	3391	1388	193	0	15	0	
145.255.73.234	48	4966	3447	1380	139	0	10	0	
145.255.65.62	48	4973	3462	1394	117	0	13	0	
145.255.73.231	46	4920	3410	1382	128	0	14	0	
145.255.73.35	47	4969	3464	1389	116	0	14	0	
145.255.72.212	48	4957	3457	1389	111	0	15	0	
148.74.48.31	47	4968	2352	1216	1400	0	1	0	
145.255.65.69	48	4966	3466	1381	119	0	14	0	
145.255.73.136	47	4973	3474	1394	105	0	14	0	
145.255.72.143	48	4915	3373	1366	176	0	13	0	
148.74.90.41	47	4901	2330	1187	1384	0	1	0	
145.255.74.139	48	4973	3466	1399	108	0	13	0	
145.255.65.132	48	4913	3411	1372	130	0	11	0	
145.255.75.16	48	4970	3397	1393	180	0	14	0	
145.255.73.65	47	4696	3229	1277	190	0	12	0	
145.255.74.39	48	4952	3405	1396	151	0	13	0	
145.255.74.198	49	4973	3477	1379	117	0	14	0	
145.255.74.192	49	4974	3394	1393	187	0	14	0	
145.255.72.239	48	4941	3448	1390	103	0	14	0	
145.255.72.156	48	4951	3450	1375	126	0	14	0	
145.255.73.58	49	4971	3480	1395	96	0	14	0	
145.255.74.147	49	4973	3479	1400	94	0	13	0	
145.255.65.74	47	4973	3443	1389	141	0	15	0	
145.255.74.5	47	4973	3462	1383	128	0	11	0	
146.83.111.30	49	4972	3507	100	1365	0	15	0	
145.255.65.19	48	4926	3421	1371	134	0	9	0	
146.59.254.210	47	4686	3300	1349	37	20	13	0	
145.255.72.133	46	4812	3376	1319	117	0	14	0	
145.255.73.160	46	4965	3454	1395	116	0	10	0	
145.255.74.140	48	4911	3428	1382	101	0	14	0	
145.255.73.33	48	4973	3477	1394	102	0	15	0	
147.0.217.250	48	4961	3276	1141	544	525	14	0	
147.0.200.14	48	4972	3297	1132	543	524	14	0	
145.255.64.19	48	4828	3392	1331	105	0	15	0	
146.4.63.109	47	4976	2304	1261	1411	2	0	0	
145.255.73.116	46	4963	3467	1384	112	0	10	0	
145.255.73.158	46	4930	3448	1377	105	0	14	0	
145.255.74.119	47	4959	3465	1395	99	0	12	0	
145.255.72.93	48	4974	3400	1402	172	0	13	0	
145.255.65.31	48	4959	3384	1384	191	0	13	0	
146.4.107.158	47	4978	2358	1224	1396	1	1	0	
145.236.36.110	48	4973	3455	1403	115	97	13	0	
145.255.75.6	47	4959	3464	1384	111	0	12	0	
145.255.73.225	47	4959	3459	1396	104	0	11	0	
145.255.72.140	49	4956	3442	1399	115	0	12	0	
145.255.73.203	49	4964	3399	1377	188	0	14	0	
145.255.75.27	48	4958	3439	1394	125	0	11	0	
146.4.80.137	49	4975	2313	1263	1399	2	1	0	
145.255.74.246	49	4960	3454	1381	125	0	14	0	
145.255.65.65	47	4950	3444	1377	129	0	14	0	
145.255.72.98	48	4978	3474	1393	111	0	15	0	
145.255.64.30	48	4972	3397	1390	185	0	14	0	
145.255.72.99	48	4962	3428	1385	149	0	11	0	
145.255.67.96	49	4963	3405	1390	168	0	12	0	
146.112.41.2	47	4970	3384	1425	161	0	13	0	
146.4.12.38	47	4976	2354	1222	1400	1	1	0	
145.255.74.191	47	4973	3479	1392	102	0	14	0	
145.239.119.32	48	4972	3447	1365	160	0	12	0	
145.255.72.193	48	4942	3454	1392	96	0	14	0	
145.255.66.134	46	4974	3458	1394	122	0	14	0	
145.255.73.13	47	4913	3314	1269	330	0	2	0	
146.4.114.201	48	4976	2316	1262	1398	2	1	0	
145.255.72.149	49	4964	3433	1380	151	0	15	0	
145.255.72.198	48	4968	3400	1391	177	0	14	0	
146.4.88.226	48	4968	2763	1203	1002	1	1	0	
145.255.72.127	48	4898	3424	1371	103	0	12	0	
145.255.74.51	49	4970	3398	1382	190	0	14	0	
145.255.66.45	48	4975	3393	1390	192	0	15	0	
145.255.73.69	49	4968	3449	1377	142	0	15	0	
145.255.73.11	48	4973	3480	1396	97	0	15	0	
148.74.112.215	48	4985	2362	1223	1400	0	1	0	
145.255.74.25	49	4976	3464	1381	131	0	14	0	
145.255.74.72	48	4966	3462	1390	114	0	12	0	
148.74.46.0	48	4955	2351	1214	1390	0	1	0	
145.255.74.133	46	4906	3438	1371	97	0	12	0	
145.255.72.137	48	4971	3470	1390	111	0	14	0	
147.0.202.158	47	4959	3298	1118	543	524	14	0	
145.255.73.80	47	4915	3421	1362	132	0	13	0	
145.255.74.134	48	4971	3475	1397	99	0	13	0	
146.112.41.5	48	4976	3449	1366	161	0	14	0	
145.255.73.155	49	4952	3446	1375	131	0	14	0	
145.255.74.67	45	4914	3337	1365	212	0	13	0	
145.239.253.154	49	4984	3456	1365	163	0	15	0	
148.81.225.11	49	4989	530	1465	2994	0	0	0	
145.255.74.123	46	4718	3273	1279	166	0	11	0	
145.255.65.140	49	4892	3399	1337	156	0	13	0	
146.255.84.69	36	3818	2032	626	1160	0	8	0	
148.76.188.3	47	4969	2560	1455	954	937	13	0	
146.219.200.150	48	4979	2639	1243	1097	1077	15	0	
146.196.52.171	30	2715	2633	0	82	0	0	0	
51.158.99.7	45	4821	1919	1298	1604	1601	10	0	
51.178.145.145	48	4977	3358	1600	19	0	14	0	
51.175.101.51	47	4978	4910	0	68	0	13	0	
51.68.249.19	49	4975	3400	1465	110	0	15	0	
52.42.134.63	49	4976	1135	855	2986	0	0	0	
52.80.66.66	48	4834	3221	1381	232	0	15	0	
51.83.105.131	48	4976	3423	1349	204	0	13	0	
52.43.41.34	47	4970	1132	857	2981	0	0	0	
51.75.246.156	71	22424	5123	17274	27	0	18	0	
51.158.191.62	49	4970	2014	788	2168	1737	2	0	
51.68.141.230	48	4980	2444	1330	1206	1193	9	0	
51.178.145.155	48	4975	3355	1602	18	0	13	0	
51.81.80.111	47	4974	2994	1611	369	0	14	0	
51.91.83.107	49	4981	3457	1363	161	0	14	0	
52.6.246.21	49	4970	2927	1496	547	0	542	0	
51.178.145.148	48	4972	3353	1601	18	0	13	0	
51.178.145.149	48	4972	3352	1602	18	0	13	0	
52.215.45.33	49	4980	2451	1630	899	881	13	0	
52.20.149.193	48	4968	2157	1192	1619	0	1	0	
51.52.120.243	49	4977	3452	1363	162	0	14	0	
52.80.60.30	47	4899	3258	1401	240	0	14	0	
52.25.187.112	41	4096	1092	26	2978	0	0	0	
52.144.45.166	47	4977	2447	1632	898	878	15	0	
51.178.145.153	48	4974	3355	1601	18	0	13	0	
52.198.198.209	48	4972	3424	1420	128	0	13	0	
51.77.59.221	48	4974	3324	1598	52	0	13	0	
51.75.14.64	47	4977	3411	1431	135	0	15	0	
51.83.233.58	47	4842	3348	1419	75	0	10	0	
52.215.192.68	48	4984	2957	1479	548	0	543	0	
51.75.163.135	48	4962	3334	1379	249	233	11	0	
51.91.66.3	48	4976	3452	1363	161	0	13	0	
51.68.249.18	47	4976	3416	1468	92	0	15	0	
51.178.145.151	49	4993	3375	1601	17	0	12	0	
51.178.145.147	47	4969	3348	1601	20	0	15	0	
51.178.145.150	48	4981	3360	1601	20	0	15	0	
51.178.145.152	49	4980	3362	1601	17	0	12	0	
51.178.145.144	49	4975	3356	1602	17	0	12	0	
52.3.100.184	49	4979	2937	1496	546	0	541	0	
51.178.95.251	48	4981	3429	1349	203	0	12	0	
51.83.37.190	48	4985	2456	1628	901	883	13	0	
218.62.64.175	46	4877	3455	163	1259	0	14	0	
219.123.28.52	49	4978	3273	1167	538	520	13	0	
217.170.204.12	49	4974	3452	1362	160	0	12	0	
218.15.174.26	45	3370	3318	0	52	0	0	0	
218.13.92.202	48	4732	3325	1355	52	0	2	0	
218.88.164.110	46	4648	3214	161	1273	1254	15	0	
218.159.42.250	48	4967	3476	1440	51	32	14	0	
219.150.26.186	37	4005	2766	159	1080	0	0	0	
218.82.167.153	48	4582	3220	1309	53	0	0	0	
219.137.33.10	45	4730	2808	1077	845	825	14	0	
219.120.107.134	46	4982	3277	1163	542	523	14	0	
219.78.71.250	48	4979	2356	1287	1336	0	1	0	
218.62.71.2	45	4777	3380	158	1239	0	14	0	
219.120.5.78	49	4973	3264	1168	541	522	14	0	
218.145.71.51	48	4900	3224	1602	74	0	13	0	
218.79.208.215	46	4523	3179	1288	56	0	0	0	
219.79.13.202	48	4979	4854	0	125	0	15	0	
219.77.168.91	48	4953	3360	1537	56	0	0	0	
218.15.227.98	34	3257	3174	0	83	0	0	0	
218.28.43.118	46	4853	3377	1359	117	0	12	0	
218.14.125.38	47	3351	3299	0	52	0	0	0	
218.62.99.249	46	4856	3453	89	1314	0	15	0	
218.15.198.114	47	4634	3266	1315	53	0	0	0	
219.129.160.42	43	4197	2977	1168	52	0	0	0	
218.62.63.82	41	4294	3038	235	1021	0	13	0	
219.155.46.218	47	4884	3451	100	1333	0	13	0	
218.82.116.119	48	4528	3154	1321	53	0	0	0	
219.113.182.135	48	4973	3269	1165	539	521	13	0	
219.123.2.223	47	4963	3262	1161	540	522	13	0	
219.155.49.186	48	4862	3450	96	1316	0	13	0	
218.82.141.246	47	4674	3279	1343	52	0	0	0	
218.53.176.82	49	4969	3431	1452	86	0	14	0	
218.145.71.10	47	4899	3210	1608	81	0	14	0	
218.62.71.6	46	4744	3379	154	1211	0	11	0	
218.62.10.190	44	4726	3354	1353	19	0	12	0	
219.163.55.75	46	4970	470	1396	3104	0	0	0	
218.82.141.242	46	4582	3221	1310	51	0	0	0	
219.155.49.18	47	4862	3437	95	1330	0	13	0	
218.62.64.177	42	4744	3369	162	1213	0	14	0	
219.91.198.49	49	4968	3328	1621	19	2	13	0	
219.78.18.183	48	4963	2346	1287	1330	0	1	0	
218.62.64.176	36	4116	2976	135	1005	0	11	0	
218.62.64.186	36	4364	3136	146	1082	0	12	0	
218.83.5.120	49	4798	3248	1328	222	0	14	0	
218.248.45.174	37	4152	2531	810	811	0	11	0	
219.120.152.38	49	4974	3272	1164	538	521	12	0	
219.135.181.20	42	4198	2931	1188	79	0	10	0	
218.13.15.222	49	4694	3318	1324	52	0	0	0	
218.250.111.192	47	4957	4825	0	132	0	13	0	
217.169.249.19	47	4815	3191	1494	130	87	0	0	
218.81.240.231	46	4597	3231	1313	53	0	0	0	
217.182.27.198	46	4753	3374	1320	59	21	13	0	
219.135.99.173	45	4721	3293	1339	89	0	12	0	
218.78.62.253	40	3333	3282	0	51	0	0	0	
217.182.27.199	47	4765	3381	1319	65	21	13	0	
217.163.121.254	48	4970	3502	184	1284	0	13	0	
219.123.220.186	49	4972	3268	1164	540	522	13	0	
218.103.188.6	49	4966	4840	0	126	0	14	0	
219.113.177.174	44	3737	3206	0	531	515	11	0	
219.113.177.15	48	4925	3232	1159	534	516	13	0	
218.71.139.78	48	4529	3161	1353	15	0	9	0	
218.250.78.24	48	4962	3397	0	1565	0	1	0	
218.79.183.43	46	4446	3175	0	1271	0	13	0	
219.149.226.182	38	3914	2852	0	1062	0	12	0	
219.91.189.6	48	4963	3304	1617	42	2	0	0	
219.120.174.153	48	4973	3268	1167	538	521	12	0	
219.113.186.118	48	4976	3271	1166	539	521	13	0	
218.53.176.81	49	4987	3324	1579	84	0	14	0	
218.62.64.185	45	4779	3390	162	1227	0	13	0	
218.14.108.186	48	4671	3205	1350	116	0	14	0	
218.82.142.15	44	4568	3216	1301	51	0	0	0	
217.165.152.85	49	4970	3480	729	761	0	13	0	
219.129.153.54	47	3358	3307	0	51	0	0	0	
218.62.75.26	48	4797	3398	160	1239	0	14	0	
219.113.244.53	47	4973	3284	1151	538	521	12	0	
219.129.153.118	47	4717	3323	1336	58	0	0	0	
217.165.147.176	47	4981	3074	1391	516	0	2	0	
219.120.93.44	47	4905	3223	1145	537	520	12	0	
218.62.71.5	47	4750	3367	163	1220	0	13	0	
219.149.227.54	42	4304	2975	178	1151	0	8	0	
217.182.158.216	49	4993	3346	1595	52	0	14	0	
218.62.71.3	46	4846	3430	162	1254	0	12	0	
218.13.169.242	47	4638	3249	1338	51	0	0	0	
218.159.102.251	48	4982	3482	1445	55	34	15	0	
219.117.193.109	47	4971	2557	1452	962	945	12	0	
218.78.51.76	39	3210	3159	0	51	0	0	0	
218.150.180.232	48	4970	3478	1440	52	32	15	0	
218.62.64.182	46	4887	3449	162	1276	0	13	0	
217.168.211.174	47	4865	1748	1421	1696	0	2	0	
218.62.64.191	39	4175	2991	141	1043	0	11	0	
218.62.64.172	47	4865	3434	164	1267	0	13	0	
219.149.228.66	43	4039	2836	97	1106	0	11	0	
219.120.158.169	48	4978	3272	1165	541	523	13	0	
219.129.152.22	45	4656	3298	1307	51	0	0	0	
219.79.70.157	43	4673	4552	0	121	0	13	0	
219.78.217.50	47	4966	3403	0	1563	0	1	0	
219.76.73.2	47	4975	2356	1284	1335	0	1	0	
219.85.47.65	49	4981	3433	1260	288	0	4	0	
218.161.122.100	43	4466	2879	1160	427	0	15	0	
218.82.62.93	44	4570	3230	1287	53	0	0	0	
218.144.156.78	48	4962	3463	1448	51	32	14	0	
218.62.71.1	47	4843	3431	165	1247	0	14	0	
218.77.186.118	47	4671	3192	1464	15	0	13	0	
218.79.49.10	49	4655	3240	1361	54	0	0	0	
218.214.100.119	48	4854	3380	1398	76	0	14	0	
219.150.26.208	42	4213	3087	0	1126	0	10	0	
218.103.37.40	48	4947	3003	1387	557	0	15	0	
218.239.223.195	47	4972	3420	1506	46	20	14	0	
219.154.133.134	45	4878	3329	1498	51	0	0	0	
218.17.171.40	41	4207	3060	1075	72	0	10	0	
219.123.105.179	48	4978	3272	1166	540	521	14	0	
218.62.64.184	41	4151	3004	134	1013	0	10	0	
218.62.64.181	41	4434	3179	150	1105	0	13	0	
218.26.97.131	48	4866	3423	124	1319	0	13	0	
218.28.77.244	48	4857	3438	93	1326	0	15	0	
218.78.105.112	40	3353	3302	0	51	0	0	0	
218.77.187.147	45	4621	3218	1384	19	0	14	0	
219.120.142.163	48	4967	3264	1163	540	521	14	0	
219.166.7.112	49	4981	3278	1669	34	15	14	0	
218.79.180.9	46	4624	3243	1325	56	0	4	0	
218.78.60.130	39	3271	3220	0	51	0	0	0	
219.135.182.194	44	4697	3271	1374	52	0	0	0	
218.16.133.221	46	4682	3230	1384	68	53	12	0	
219.155.46.162	42	4858	3438	94	1326	0	14	0	
219.120.28.12	48	4974	3272	1165	537	520	12	0	
218.82.178.183	46	4501	3142	1303	56	0	0	0	
217.182.158.124	48	4966	2452	1615	899	879	15	0	
218.28.77.18	46	3576	3442	0	134	0	15	0	
219.120.15.194	48	4983	3277	1163	543	524	14	0	
218.78.75.72	40	3265	3214	0	51	0	0	0	
218.13.165.250	46	4634	3240	1343	51	0	1	0	
218.82.35.148	44	4453	3108	1292	53	0	1	0	
218.82.175.24	49	4824	3352	1415	57	0	2	0	
218.78.56.21	38	3230	3179	0	51	0	0	0	
218.62.71.0	39	4307	3097	145	1065	0	11	0	
218.78.65.8	40	3241	3190	0	51	0	0	0	
218.102.182.52	48	3705	2726	0	979	0	5	0	
218.62.64.190	40	4232	3034	140	1058	0	12	0	
219.155.46.158	48	4849	3434	93	1322	0	14	0	
218.83.5.174	39	3172	3119	0	53	0	0	0	
218.62.64.173	36	4223	3055	142	1026	0	12	0	
219.91.147.169	49	4986	3305	1657	24	1	13	0	
218.83.6.40	48	4720	3289	1372	59	0	0	0	
218.78.64.34	37	3151	3100	0	51	0	0	0	
219.155.49.242	47	4863	3446	93	1324	0	13	0	
219.250.36.130	48	4973	3381	1544	48	22	13	0	
218.78.59.3	38	3282	3231	0	51	0	0	0	
218.89.66.7	48	4719	3347	79	1293	0	13	0	
218.62.64.183	45	4879	3441	159	1279	0	14	0	
219.122.52.2	48	4976	2422	1373	1181	1167	13	0	
218.188.221.180	48	4978	1643	978	2357	0	6	0	
217.219.85.4	0	3	2	1	0	0	0	0	
219.113.244.52	48	4974	3282	1151	541	523	13	0	
217.219.148.88	0	3	2	1	0	0	0	0	
218.88.150.168	32	2987	2815	0	172	160	10	0	
217.219.85.3	0	3	2	1	0	0	0	0	
217.172.98.116	1	94	41	52	1	0	0	0	
217.218.211.11	0	4	3	1	0	0	0	0	
217.219.157.69	3	291	189	100	2	2	0	0	
217.219.33.71	2	203	81	121	1	1	0	0	
217.219.210.178	0	3	2	1	0	0	0	0	
217.219.29.73	2	214	89	124	1	1	0	0	
217.219.136.130	2	204	175	29	0	0	0	0	
217.219.157.101	1	135	100	33	2	2	0	0	
217.219.194.68	1	109	93	16	0	0	0	0	
217.219.70.61	0	4	3	1	0	0	0	0	
67.81.66.190	49	4948	2365	1191	1392	0	1	0	
68.199.253.122	49	4967	2364	1208	1395	0	1	0	
68.116.102.158	49	4984	3297	1143	544	524	15	0	
68.197.23.95	49	4952	2342	1213	1397	0	0	0	
68.173.134.185	48	4950	3275	1134	541	522	14	0	
68.193.42.83	47	4909	2341	1177	1391	0	1	0	
68.231.193.112	48	4971	2760	1379	832	825	4	0	
68.203.201.11	49	4973	3286	1147	540	521	14	0	
68.113.225.174	47	4972	3283	1148	541	521	15	0	
67.79.96.235	49	4976	3291	1145	540	522	13	0	
67.248.158.82	48	4983	3297	1144	542	524	13	0	
66.189.17.98	47	4959	3285	1135	539	522	12	0	
68.116.71.78	47	4966	3282	1142	542	524	13	0	
66.169.109.169	49	4967	3286	1138	543	524	14	0	
67.80.52.117	47	4910	2325	1206	1379	0	1	0	
66.189.172.56	48	4961	3288	1134	539	521	13	0	
68.201.52.170	48	4969	3280	1145	544	524	15	0	
68.175.81.150	48	4969	3282	1145	542	523	14	0	
66.191.176.35	48	4947	3274	1133	540	521	14	0	
67.240.207.32	48	4977	3286	1147	544	525	14	0	
67.253.67.108	48	4973	3284	1147	542	523	14	0	
68.192.138.251	49	4967	2356	1218	1393	0	1	0	
67.245.168.142	39	4159	2808	979	372	355	13	0	
66.253.245.114	49	4899	724	1468	2707	0	0	0	
66.188.226.230	49	4977	3282	1152	543	524	14	0	
67.39.111.229	49	4967	3505	113	1349	0	15	0	
68.116.170.142	49	4979	3296	1144	539	520	14	0	
68.235.185.178	48	4976	3446	1365	165	0	14	0	
66.185.199.210	48	4982	3451	1366	165	0	15	0	
67.252.68.172	47	4949	3277	1138	534	517	12	0	
68.175.51.49	48	4979	3287	1149	543	524	14	0	
68.206.160.54	49	4983	3298	1144	541	522	14	0	
66.190.168.201	49	4977	3286	1149	542	522	15	0	
68.112.131.65	46	4974	3287	1149	538	521	12	0	
67.53.122.131	48	4946	3276	1130	540	522	13	0	
68.194.129.142	49	4945	2351	1196	1398	0	1	0	
67.151.13.118	49	4971	3494	186	1291	0	15	0	
67.247.145.231	48	4947	3280	1123	544	524	15	0	
66.214.141.30	49	4973	3288	1143	542	524	13	0	
66.215.207.201	47	4974	3292	1141	541	524	12	0	
66.216.247.244	48	4976	3285	1150	541	523	13	0	
67.249.57.110	49	4925	3247	1136	542	522	15	0	
68.112.131.202	48	4968	3280	1147	541	522	14	0	
67.85.80.189	48	4959	2355	1213	1391	0	0	0	
68.121.162.129	48	4972	3490	1417	65	0	15	0	
66.189.51.58	47	4987	3293	1150	544	524	15	0	
68.172.219.56	47	4811	3139	1137	535	515	15	0	
67.247.235.109	47	4951	3269	1143	539	520	14	0	
66.188.156.227	47	4967	3283	1141	543	524	14	0	
67.245.122.100	48	4968	3285	1141	542	523	14	0	
68.116.135.5	47	4973	3287	1146	540	523	12	0	
68.192.128.224	48	4939	2351	1194	1394	0	1	0	
67.83.157.95	49	4943	2349	1195	1399	0	1	0	
68.187.41.35	48	4979	3293	1148	538	521	12	0	
67.52.61.182	48	4979	3440	1032	507	231	14	0	
67.242.81.121	49	4963	3277	1143	543	524	14	0	
67.87.43.185	49	4952	2336	1222	1394	0	1	0	
67.253.218.170	47	4974	3285	1146	543	524	14	0	
68.115.1.245	47	4960	3281	1138	541	522	14	0	
67.255.40.54	48	4953	3268	1146	539	520	14	0	
67.240.108.179	48	4971	3285	1144	542	525	12	0	
67.254.222.214	49	4981	3292	1144	545	525	15	0	
67.87.59.152	47	4949	2349	1203	1397	0	1	0	
66.172.26.69	49	4993	3408	1367	218	0	14	0	
67.253.97.46	48	4977	3283	1154	540	523	12	0	
67.80.63.200	48	4955	2349	1214	1392	0	0	0	
66.169.227.40	47	4968	3291	1135	542	522	15	0	
67.249.44.51	47	4976	3289	1144	543	523	15	0	
67.77.0.76	41	4323	3065	164	1094	1	10	0	
68.94.184.2	49	4983	3509	115	1359	0	14	0	
67.11.0.184	48	4956	3280	1138	538	521	12	0	
67.240.150.190	48	4978	3288	1146	544	524	15	0	
67.10.176.92	48	4977	3289	1147	541	521	15	0	
68.173.158.247	49	4966	3291	1133	542	522	15	0	
68.199.98.56	48	4968	2357	1219	1392	0	1	0	
68.205.236.72	47	4970	3288	1143	539	522	12	0	
68.118.119.99	48	4969	3283	1149	537	520	12	0	
67.208.145.90	47	4972	1653	545	2774	0	0	0	
67.248.99.85	49	4974	3288	1145	541	522	14	0	
67.208.145.91	49	4975	1652	529	2794	0	0	0	
66.215.132.78	48	4980	3294	1146	540	522	13	0	
67.62.62.122	49	4968	3503	184	1281	0	12	0	
67.80.16.79	48	4952	2347	1213	1392	0	1	0	
67.244.94.190	48	4977	3286	1150	541	522	14	0	
67.11.165.183	48	4962	3278	1143	541	522	14	0	
66.168.5.167	48	4981	3285	1154	542	524	13	0	
67.247.81.25	47	4974	3289	1143	542	522	15	0	
68.190.105.150	47	4973	3287	1146	540	521	14	0	
67.242.183.141	44	4847	3202	1114	531	513	13	0	
67.17.215.133	48	4974	3499	190	1285	0	14	0	
67.84.241.63	47	4966	2351	1225	1390	0	1	0	
68.113.132.114	49	4969	3278	1149	542	523	14	0	
68.115.105.104	48	4975	3285	1149	541	522	14	0	
66.168.119.60	46	4979	3292	1146	541	523	13	0	
67.198.0.237	49	4978	2445	1636	897	878	14	0	
68.200.51.49	49	4961	3280	1142	539	520	14	0	
66.215.93.181	47	4985	3293	1151	541	523	13	0	
67.86.145.115	41	4466	2036	1140	1290	0	1	0	
67.135.75.16	36	3863	2115	614	1134	1123	7	0	
68.118.114.206	47	4936	3272	1122	542	524	13	0	
66.223.210.12	48	4972	4906	0	66	0	15	0	
67.53.237.150	48	4979	3398	1291	290	270	15	0	
68.198.238.75	48	4933	2353	1187	1393	0	1	0	
68.114.136.96	49	4936	3254	1145	537	521	11	0	
68.202.209.198	48	4964	3284	1139	541	523	13	0	
66.169.163.74	47	4972	3275	1154	543	523	15	0	
66.214.153.157	48	4973	3289	1142	542	523	14	0	
66.190.95.189	48	4971	3288	1142	541	522	14	0	
68.190.217.199	48	4967	3289	1136	542	523	14	0	
67.245.118.18	48	4976	3289	1144	543	524	14	0	
67.83.46.155	47	4978	2358	1226	1394	0	1	0	
67.248.208.108	48	4978	3290	1148	540	523	12	0	
67.250.103.217	49	4973	3289	1142	542	523	14	0	
67.82.126.196	47	4964	2351	1219	1394	0	1	0	
66.163.199.163	49	4963	3274	1567	122	0	13	0	
67.249.169.221	49	4973	3285	1143	545	525	15	0	
67.52.0.122	47	4984	3466	1334	184	165	14	0	
67.248.114.70	48	4951	3262	1147	542	523	14	0	
66.152.150.36	48	4971	3193	1372	406	0	10	0	
67.247.103.82	48	4979	3292	1147	540	523	12	0	
68.189.35.66	48	4970	3284	1147	539	524	10	0	
68.184.36.143	47	4924	3257	1132	535	516	14	0	
67.48.86.91	48	4959	3272	1145	542	524	13	0	
68.206.144.169	48	4974	4634	0	340	0	14	0	
68.173.237.190	47	4951	3269	1141	541	521	15	0	
68.186.25.71	48	4970	3276	1155	539	522	12	0	
67.242.71.213	48	4907	3249	1113	545	524	15	0	
66.169.12.211	48	4983	3297	1144	542	523	14	0	
68.118.213.211	48	4978	3290	1146	542	523	14	0	
67.245.108.165	47	4962	3275	1146	541	522	14	0	
68.192.144.29	47	4946	2341	1213	1392	0	1	0	
66.169.250.54	48	4979	3285	1154	540	521	14	0	
66.215.212.89	49	4961	3286	1137	538	521	12	0	
68.173.138.243	48	4960	3287	1141	532	513	14	0	
